City_number,Ancient.To,Jan_N_CT_mean,Jan_E_CT_mean,Jan_S_CT_mean,Jan_W_CT_mean,Feb_N_CT_mean,Feb_E_CT_mean,Feb_S_CT_mean,Feb_W_CT_mean,Mar_N_CT_mean,Mar_E_CT_mean,Mar_S_CT_mean,Mar_W_CT_mean,Apr_N_CT_mean,Apr_E_CT_mean,Apr_S_CT_mean,Apr_W_CT_mean,May_N_CT_mean,May_E_CT_mean,May_S_CT_mean,May_W_CT_mean,Jun_N_CT_mean,Jun_E_CT_mean,Jun_S_CT_mean,Jun_W_CT_mean,Jul_N_CT_mean,Jul_E_CT_mean,Jul_S_CT_mean,Jul_W_CT_mean,Aug_N_CT_mean,Aug_E_CT_mean,Aug_S_CT_mean,Aug_W_CT_mean,Sep_N_CT_mean,Sep_E_CT_mean,Sep_S_CT_mean,Sep_W_CT_mean,Oct_N_CT_mean,Oct_E_CT_mean,Oct_S_CT_mean,Oct_W_CT_mean,Nov_N_CT_mean,Nov_E_CT_mean,Nov_S_CT_mean,Nov_W_CT_mean,Dec_N_CT_mean,Dec_E_CT_mean,Dec_S_CT_mean,Dec_W_CT_mean
32,Vibinum,0.6923593353371759,0.920695281335438,1.4791092023220105,0.21038289811520505,1.0611683042257425,0.5424114129353956,1.571344328940048,0.2872611049904386,0.819896340970225,1.4974145545255415,1.1911339154446152,0.1679776938469618,0.6758752140556139,1.0100836676505855,1.1830440644983211,0.1849191993708312,0.6942801333513836,1.2181547612151844,1.253289947840458,0.1678132091792638,0.6260222316588331,0.9090378541141017,0.9189066535541142,0.3263978032724436,0.6669137546546774,0.8134637351004069,1.309337957860106,0.2296590214841051,0.6021918097731784,1.237515214838971,1.223943803334396,0.19508410708549573,0.4820897307838636,0.589281931186149,1.5122581723019046,0.2971483398337226,0.5894824809809392,0.5765551111308787,1.356288224392023,0.24745634804902727,0.5937381481430941,0.5775925816105516,1.4182553672683853,0.2689665358105229,0.5885905961462315,0.7118178662704409,1.2393985769359324,0.24540845348064264
33,Saepinum,1.668413429784133,1.1592804585069818,1.0910383929318912,0.3717382345098017,1.2631336101769333,1.1415207447492488,1.316244950342606,0.273415977177064,0.8616452211756342,1.667225898381306,1.5036875862177177,0.37179737554804626,1.193002593891503,1.1513960773100234,1.1619070419548874,0.3524649641038056,1.1576575611471596,1.3815086125792944,1.0567462104852958,0.3739875094639346,1.517599477628956,1.255923598336532,1.1250011683044947,0.32692044819684307,1.1519274595339737,1.082207155468218,1.583928673256673,0.3640945631960582,0.8152097614624041,1.158500732595076,1.5887522817727162,0.37947877005344016,0.9059296652607852,1.1663718282374569,1.333735667269326,0.34086514855714123,1.1036245758757997,1.1442840322518029,1.0600278155686076,0.32671562505409857,0.99658845639015,1.1221742853188197,1.2223543277503128,0.2800531436442794,1.2114649035470904,1.001929110342077,1.4755089304372335,0.3163414852100637
34,Bovianum,1.5785850863945246,1.147958886384433,0.98743220705763,0.3428047358790591,1.1884165975723606,1.1406776893112336,1.1973194493217298,0.254424243070235,0.8164609594307923,1.6524994368011543,1.399137730986079,0.34024338029275225,1.1343984911861291,1.1431359454889871,1.092844543584471,0.3199055196182234,1.0999355725031388,1.3561797586740525,0.9757610531586052,0.3431414495863203,1.4167030502799358,1.2440442418999025,1.0655505199209354,0.29511666344375015,1.068453373648807,1.0493455531867948,1.4995833065833706,0.3328162729076394,0.754049770152383,1.1303163316839255,1.5050720009612613,0.3477616937694146,0.8540860522032315,1.1607678411798117,1.2439624683097636,0.3131050976254627,1.0278121219711474,1.1416050678903116,0.9854568740174606,0.2959025364477013,0.9314681667262036,1.114358459124321,1.130101794256665,0.2554357079063067,1.1562500003982492,1.0041450215607284,1.3718480647008509,0.2878783056159858
35,Fagifulae,1.4734247224363266,1.1441539423498093,0.9126419612455152,0.36316364848505855,1.1124515084389648,1.1007620476489692,1.1554696605755732,0.2545907685187607,0.7411255267410796,1.5546228025293998,1.2635589514382823,0.3562424546318356,1.064551814379196,1.0886089766726774,0.983398165907795,0.33213353918958033,1.0303503617442031,1.3140179350365342,0.8762798899978534,0.35953211197755996,1.353727900604317,1.202418832217946,0.9769563979692588,0.29694188679505257,0.984205097364624,0.9797666341201212,1.3929164905893316,0.3461003667628603,0.682887961961565,1.078515824554193,1.3706478107029496,0.36789865751342,0.8007142511428211,1.1316420209353866,1.1183140667585223,0.3269721518409738,0.952490626282282,1.1100967051756327,0.8797374387941749,0.2997182527750865,0.8762653641301582,1.0662183262643772,1.0337057918714725,0.24928691416843984,1.0652360054432537,0.9386168815431551,1.306291809179125,0.28940194265335395
36,Larinum,1.5053649363892805,1.1721363789579842,1.0274350802550156,0.3816647359494413,1.1679938727550292,1.0090871326039346,1.4017024286677329,0.22956979381904177,0.746734070376064,1.6831015616320493,1.290126621857118,0.3638732672407386,1.1031624187244458,0.9904437303543092,0.9710454733184214,0.344195550613189,1.0651614759745225,1.3218484002552675,0.9490752241584692,0.3652375158968936,1.503901750050234,1.1517341499917964,1.000761036256726,0.3015495311343268,1.0446922503160627,0.9305857020817446,1.4444117688061149,0.34969365020816245,0.7436737002951376,1.045875888326195,1.387158190534356,0.3780466955029563,0.8318265890807248,1.0814604440431916,1.1501941640725295,0.32710571570342845,0.9880865007304074,1.0468652596634425,0.9144178702590172,0.2887840383508232,0.9520623182982542,0.9812049980913656,1.148282082429093,0.2212027653884352,1.0624421155854558,0.8385050095868914,1.4646115670043431,0.2871120871787661
37,Terventum,1.3754914886170877,1.1438205562083918,0.798616413151501,0.37250306598327737,1.0299800652969122,1.1365006175763357,1.045138224395187,0.26821873972569915,0.6837243749728978,1.4516181248864513,1.1525154383915304,0.3615897495324468,1.011282807137228,1.1025505134947846,0.8999541338143211,0.32811406138612326,0.9744711537536376,1.2714355443262044,0.7839982929102297,0.3661929506036911,1.2498282826026457,1.1976525831328737,0.9031751871374508,0.28696438444483785,0.8952100298186983,0.9281815717905296,1.2995277259556912,0.3499573832896345,0.61786679442316494,1.0354334273954278,1.2715238201326144,0.3750499480617604,0.7517002087526172,1.150763888799799,1.0009852809072337,0.33792823111692355,0.8739246315839296,1.1386876917363276,0.7863982050349824,0.29733379205112204,0.8027772769365119,1.0807872620351064,0.9223025118587808,0.24898373838389637,1.0092785347808977,1.031489966441369,1.1935244879637636,0.2822486118710121
38,Histonium,1.5048764284792655,0.9138905895751972,0.8430125098465259,0.3266042508605371,1.090220321314599,1.209879390542179,1.5185028233861817,0.27020634656969633,0.8422054386031278,1.1487219201791905,1.4078180746892237,0.3415112208162958,1.1497467672851769,1.1221853914433086,1.1683060579321454,0.27610828819985317,1.0827366916912673,0.9166828634776596,1.1080116898695986,0.3498020729819485,1.4705978587572517,1.1038511820625236,1.1740414241904868,0.22594457911853055,1.065951297972057,0.5648381927347076,1.6821097148998596,0.33265116575340115,0.7121497430327783,0.6769842681039806,1.675940552091491,0.3486217450073018,0.8166090120849437,1.1611686786195226,1.483031560147589,0.33812145697074875,0.9368431611873764,1.1572741466504994,0.8999346958864354,0.2592752203849853,0.9423756306112216,1.080299837056455,1.340037871026024,0.21290020119928613,1.0275822506532173,1.2848282568072626,1.6544758124491432,0.23452726056963272
39,Iuvanum,1.274623082357672,1.2226931742755822,0.6604083232548205,0.4060583250939579,0.9338539951050764,1.3040254206935389,0.8690172296201167,0.3196351540863781,0.6439037222766021,1.3033164346699222,1.0511329971888674,0.38633678586226405,0.9327126148035708,1.27635655809411,0.8643742274543095,0.33259812879455464,0.9152029313046836,1.312711551585005,0.6877104998169459,0.39622918085399766,1.098629860600014,1.2996403363788074,0.8533964660937476,0.28818239421988817,0.7919327639410848,0.9527702292786584,1.2353688360864272,0.3736779046967425,0.5396310338257674,1.0795544376555044,1.235363274946341,0.3982511755463254,0.6865090508632061,1.2616998911438502,0.9178594595380962,0.3770873358832347,0.7852736548457979,1.2746370060561485,0.7197474468449306,0.31893153060979373,0.7083744854403183,1.239837039345583,0.7859759829236788,0.2788922499046732,0.9631670271067342,1.325810250412723,1.047214837619542,0.2855385882704782
40,Cluviae,1.5979054674439366,0.903599771683526,0.8085940114051238,0.33767627339993894,1.1745577903606432,0.9951449206324436,1.0515894746833852,0.28348133860013947,0.7628942315086655,1.214596283409093,1.3148857858950782,0.31121690400913693,1.2114761546588264,0.978000707423206,1.0233440063726742,0.2567482021357447,1.1839160248303091,1.006231922071611,0.825183103437381,0.32329369343048786,1.4325701150658954,0.971257852732868,1.024859339667008,0.2193873758206453,1.017877681105661,0.6932610832655911,1.540877248139659,0.29937417962225027,0.6812366622713114,0.7811702731746195,1.481037741284734,0.3189226276003192,0.8881293825237205,0.9420477217355652,1.0573263618710864,0.31572769906355125,1.0109635862801645,0.9620818326024196,0.8411472060220658,0.25616999144244085,0.9061049112022724,0.955388117932418,0.9472486048001344,0.23223922451782655,1.1762539515848116,1.0961450103152492,1.3556669250197475,0.21902947922993135
41,Anxanum,1.798838078839904,0.9749810747242192,0.8174305444154761,0.3502501881339827,1.2953721781797995,1.1874307479565127,1.0327805912033028,0.27973043344965826,0.8779317422988474,1.5041670641757905,1.4269196511944229,0.31312895696907217,1.3454444636516527,1.1724225035560971,1.1771668279904168,0.24418649355751507,1.3611301591021596,1.2464933167285963,0.8525138881592109,0.3277054042778145,1.5302398381309248,1.1605503459997764,1.1812034793758177,0.20533810413372544,1.0629420144682864,0.7257580683823327,1.788619882153487,0.302900983152194,0.6987831524672975,0.8356263769243193,1.7295316634254194,0.32438146905095266,0.9799207907874384,1.1238835204163553,1.166583337110376,0.3224416875486222,1.0862799046522935,1.1430264194082291,0.9302650113040604,0.25240218201503667,0.95823886264158,1.0877606661010168,0.9562456161123202,0.22340217735066772,1.3662369566246155,1.2150156544118371,1.398357065500594,0.1998530297045827
42,Hortona,1.231179944144953,1.0429205447771748,1.0104313566776215,0.3863880492360005,0.720419036514603,1.2700406859206292,1.6463494357352333,0.2977041118435612,0.8987724848310242,1.0953937540877754,1.4749187336011074,0.3123913900443178,0.7719718555900905,1.314842771461263,1.488786041602055,0.23360636635235685,0.961515721631642,1.4239948207583977,1.274544910706462,0.3261526608776562,0.9252503516308072,1.2357606255443048,1.3386205031156002,0.18809234029687016,0.960385634452441,0.9283919643198664,1.917086286953825,0.3051714229126278,0.6206729352877856,1.01251468970598,1.8578910730762352,0.3230963749621846,0.5597447774143843,1.1799167655660658,2.0171823980576837,0.33920511320805175,0.7161770360733531,1.2043983250116388,0.9580603348213178,0.26330443258075625,0.6453129890002731,1.1357685619498483,1.421559427581038,0.24539876189377183,0.7883773437673836,1.368170388127019,1.685482495256256,0.18924502103377144
43,Teate Marrucinorum,1.664999834478718,1.112020558554288,0.6861013825897757,0.34316764710700676,1.1932061483326568,1.3284786495988228,0.804478630763755,0.279185659673116,0.8361880241735885,1.4061265127843918,1.3231911691900802,0.305866673078439,1.1938827799879796,1.3230440417925518,1.1882948491671317,0.24126407282945772,1.2031055136358355,1.442593969166551,0.8240150810648862,0.3233148713498355,1.2551073293163353,1.3158850090144432,1.1488408473528684,0.1983184801865386,0.9285692363024848,0.8704913449069681,1.7036922084142083,0.29415033471910923,0.6401804269857059,0.9709503088639752,1.7404454225274526,0.3086367924463803,0.8816943126454201,1.252301639345683,1.138712110584729,0.3063577204670536,0.98139549907484,1.2860956153913177,0.9012118617421416,0.2430844551896396,0.8601613640785217,1.2649638011847455,0.8917374623148409,0.23084015650972384,1.2955952497649954,1.260230272872263,1.186309895422905,0.20690950428105925
44,Pinna,1.5885283639612753,1.3109517986197108,0.6992291360425308,0.33029171450255695,1.0750747618386565,1.2967420931354232,0.7477425860717157,0.30675304089693745,0.7865552867474578,1.1237650402725543,1.223132803568391,0.3072769928539815,1.0864393654960154,1.2790409378674,1.1472610033413757,0.2648755214072664,1.0621271545042372,1.232126923687255,0.847283840313086,0.317992271262434,1.1463918125950168,1.2910657634649576,1.0581360444627002,0.2370881551517499,0.8614003612856159,0.8844215712205177,1.4913876887928743,0.2971687731186905,0.6050922537197446,1.0630106253741567,1.6333804638396463,0.30589141599800557,0.796828747129761,1.231593340501657,1.144466088892633,0.3139950529475918,0.8943953497393784,1.2518289471421007,0.8825533136124034,0.26803816273608017,0.7997258868853607,1.2721011256423231,0.8829618544054673,0.26012181554139996,1.1746094057110927,1.2443935884488535,1.0920432525365342,0.24180996812245237
45,Atria,1.7369711667232897,1.4724227505962142,0.6471923265133244,0.2979323813206369,1.089699627163681,1.1873015190551437,0.6997045325011613,0.2924199287835633,0.7592951911594926,0.9643115717212448,1.17798386291831,0.27832990413519215,1.1447993376207246,1.1675474647689768,1.14362008999079,0.23923277167939397,1.1013689884098707,1.0387327953808023,0.8508586369803329,0.2832872387361951,1.154695940707999,1.1647344382940263,1.024586761050872,0.21951958875613647,0.846504385460724,0.8205071293431561,1.5131266576410136,0.2719825576567703,0.590632421070324,1.032252050455004,1.6112353703492468,0.27405920097052655,0.8372857406038484,1.1223475139231354,1.1213362649713698,0.2895911987746479,0.9131679114095352,1.1356788178063713,0.8495923146638679,0.2523603478160361,0.8051937549045197,1.1858225486060825,0.8327387990824099,0.2505904853609463,1.1693912737884606,1.1549331975939017,1.080154968131093,0.2254798441859821
46,Interamnia,1.3618032853077124,1.5441996592122156,0.7517640437628772,0.3030374923402125,0.8682205458213618,1.3592534924412634,0.6875737704135276,0.32929768876449483,0.7192303645718205,1.0085428354439434,1.0640518774051924,0.30030264212070285,0.8820783030073922,1.355695226707974,1.0427255065322996,0.286679429883087,0.8509342234145414,1.144954275306281,0.8034139663518012,0.3099849164351687,0.930112841430011,1.3795635482749424,0.9102884564582292,0.2764850316216817,0.7507715454778155,0.9805740880536604,1.212327184977832,0.2950559903842372,0.5277929724873723,1.3220092267603487,1.440219402984456,0.29971455534299213,0.642923154339597,1.2977046332917772,1.1422677033387862,0.31861660971834854,0.7431934854468784,1.306341624072006,0.8364426903091036,0.2916986856374655,0.6728623038879386,1.325260851163048,0.8780108594948107,0.28360416673056715,0.9613181599625596,1.3291126999769125,0.920362354264603,0.27456852313768754
47,Castrum Novum Picenum,1.386132887800082,2.10702674236819,1.1511147106426995,0.33184967829860695,0.8266209167065545,1.4090628235649685,1.0700119877730525,0.3415808218758307,0.8416943312505927,0.8364904810736011,1.357559988058781,0.31572427456362645,0.8335346944782891,1.3931883388879902,1.5888922591958885,0.2713082935109497,0.9124429654966454,1.0910347941796166,1.0556595360771126,0.3055437526968997,0.8359730381493145,1.3718085058186211,1.197890380927805,0.24821552820928008,0.7905054564220758,0.9623696870575732,1.713806676973243,0.3036163525999543,0.5471874224976689,1.3053922655913717,1.9308317994745552,0.29420930167537074,0.6092747346686882,1.3148648945237076,1.6601337916758718,0.3272823549484609,0.7822712356381645,1.305584006537609,1.022937247992105,0.27162842700313056,0.6520816545958943,1.413161800771205,1.4204244894698974,0.31191182835770087,0.938909601309848,1.380114620258705,1.3620602415199976,0.26535284532772924
48,Amiternum,1.3786239329991596,1.2285201029319848,0.820826621327017,0.2837325706745365,1.0067879018772925,1.2115469336775797,0.8258692598236459,0.29817813887659994,0.7977400621000145,1.1351500166846171,1.2036341255796807,0.27942222716020687,0.9365896917214352,1.2037179274484515,1.0825581675661462,0.2738916471134871,0.9148977370267468,1.1368671554539884,0.8721612709840494,0.28484466432460714,1.0990332865289278,1.2531636538250106,1.007193401056741,0.2588165257392185,0.8565814378006118,0.9384070560336112,1.3263862649244922,0.2647477519764964,0.6093718645695064,1.160341109016112,1.490965033216136,0.28170921064780224,0.6990906122539725,1.1687165625127298,1.2364291953189033,0.28700108736354324,0.8382527711801231,1.1751877178571053,0.9386890507968408,0.2618118891093348,0.7602054535943482,1.1684449590476496,1.0003574932925403,0.24916576936707965,1.0749965058639646,1.163149620805468,1.0495487761550717,0.2535588453590338
49,Castrum Truentinum,1.5106158778575958,2.035303258734417,1.4664549136000349,0.2572593796603028,0.8894760702183768,1.4063193929921962,0.961399405589222,0.3555524901531082,0.906503611439776,0.8931187998091394,1.3237127994037912,0.3079322040686489,0.9127746042091206,1.4568490306626054,1.473959763486014,0.2899659397101564,0.9932082720588616,1.2473640716371903,1.02679603336627,0.320677815051434,0.9550477544825448,1.4778307237689703,1.126775725835064,0.2825015475532002,0.9317582857797162,0.96458709697422,1.5766477899680558,0.3039391555110703,0.610095570372674,1.6222106607180955,1.998415203718784,0.2840294388562239,0.6612332497574137,1.3690146939749104,1.6838835609685756,0.33060727801602796,0.8244955940655607,1.433642716762982,1.1242165063627687,0.3142955871992671,0.7251686650258962,1.3478491374924275,1.2577766632118828,0.3321945431135578,1.0455558902792146,1.3716812217208656,1.2731431711877172,0.302742070020187
50,Asculum,1.337700335701485,1.4441523720330722,1.0028724052980875,0.25954080884232117,0.9541972558861892,1.3505688125242568,0.8443286906710654,0.2972552531102313,0.8861169761606396,1.052709729949455,1.2598907008032094,0.25763324808513105,0.8579191804734047,1.3665150530937007,1.2374475065100887,0.26282255281381006,0.8128445564096819,1.1147499417242983,0.9820987742577968,0.27313308464572034,1.0601819506407852,1.4021131214539566,1.0639510212190482,0.2654296725386996,0.8858499545687517,0.8996338689273783,1.2813738680741178,0.2678509589468417,0.624709697782726,1.3918014921147728,1.694544950942822,0.25841964764578995,0.6315914749297326,1.2852466727853356,1.4710576754781697,0.2733718734151045,0.8121269462889086,1.2933856216781343,1.0553923663537064,0.25740057290134943,0.7667979581340012,1.2891406407538015,1.1356810857896849,0.24872030902470177,1.0772972279332678,1.3037802440703183,1.0292322063659871,0.2540755214779366
51,Firmum,1.3416862405304395,1.1047375170247895,1.0560426638860787,0.2329910528912608,0.934094773605466,1.3176150494920356,0.9232254463381,0.35884655313566327,0.985822519287467,0.9661554268428256,1.319836776703596,0.2459126074931451,0.8777742592085686,1.405120186507702,1.3546196091920135,0.3241537026395755,0.7567545236753566,0.8718156931655747,1.0884853812998958,0.26118519745900165,1.2015671102063996,1.3331138512917928,1.093027114735118,0.3648610156295555,0.971551015706999,0.840788221252816,1.254853956401348,0.2734672370300229,0.6757537726578968,1.8871265106967516,1.8720532908503495,0.25294223002025057,0.614848928792136,1.21146588240351,1.7553611626582486,0.3041749769888286,0.8589886581259114,1.2165709256327577,1.1941578356283051,0.3010458831143166,0.8666366121864745,1.1846867283540112,1.315261901489326,0.2762459736051304,1.086878634057939,1.2973554129047054,1.1079298861856972,0.31586266009669217
52,Falerio,1.311650080776427,1.2252001305730942,1.010332747265066,0.2495486699127673,0.9570993058931058,1.308518140777979,0.8899991094136822,0.35286845628562113,0.9465194493200306,1.041496235835791,1.285290664978707,0.2581974684793859,0.8697688267597377,1.3311052250702822,1.226922106503909,0.3211229180705574,0.8055171142176689,0.998079384753858,1.0166496325176384,0.26782891121101804,1.1226375685768295,1.3807772411269972,1.0678085084747366,0.33070666002802435,0.9171315411682384,0.923361507051506,1.2668913297504518,0.27081969854959137,0.6510740038015794,1.6588273547539998,1.6887398092677706,0.2630383494104734,0.6295146154268813,1.2236201606508352,1.6083578896150823,0.29585057516937,0.8353208055209477,1.2258498647430691,1.1425812938696558,0.28205953259643307,0.7985239998003953,1.2076614549537013,1.2456163574167771,0.2753442754525119,1.060179694325462,1.3014310879802915,1.0578702951061698,0.3006777092648508
53,Urbs Salvia,1.2563490514798017,1.3029527257910758,1.0044413653991682,0.2802379693952911,0.9712433291123052,1.400750511430304,0.901127915478608,0.3932851020397092,0.9710335961371794,1.1541192234898896,1.2931024520386496,0.2855887757154858,0.8509893822295783,1.4053092085727128,1.2070013509202966,0.36403900832606,0.8008321201587472,1.0873024867254522,1.0189792253244083,0.2907822303841467,1.127397753064408,1.507356260122205,1.070912698191912,0.362826636219773,0.9207484450842768,1.0431443011814168,1.2498953280962102,0.2964855800696018,0.6580571691284265,1.8274206706226672,1.64376999685048,0.29107189846680304,0.6196735260732505,1.3087914580721491,1.6369919052573063,0.32320336924005516,0.8338938828541025,1.3070302696506004,1.1777987830307453,0.3029413658273594,0.7995658754767858,1.2843457310723616,1.2876704367286955,0.30265088315902805,1.0499339111717292,1.4178554797920946,1.0479851272875953,0.3310027586237732
54,Tolentinum,1.1443651422791417,1.3507228119490926,0.9341873809895708,0.2922166592604376,0.9224737401500412,1.4339431962624791,0.8358691063429743,0.3966805355564896,0.9062291863520584,1.2036032994766406,1.2034167087398835,0.29617016729084367,0.7752432086809868,1.4213000674953375,1.0812030875629377,0.3688675291468744,0.7425711712227808,1.137465786105314,0.9434793344260332,0.30204910962036374,1.0365673272866305,1.5586816759387474,1.0019886155566826,0.35831938790900825,0.8399684903600291,1.0964566025498736,1.154160443175534,0.3040833262718312,0.6117595233724791,1.8372165860082,1.480265447109804,0.3012906484005163,0.5740232585925158,1.3497196871603552,1.5091570901763811,0.32825274331152704,0.7620882465433112,1.3484419220766144,1.1055588247797414,0.303961631060983,0.729005802773574,1.3240347034193476,1.2075058682884336,0.304534932790583,0.9810028670881896,1.4602019041108445,0.9534881906124508,0.3324372773079594
55,Pausulae,1.2457504304679663,1.2999917378833703,1.0450558938958625,0.2776653154140657,0.9798933968350694,1.4517487733213752,0.9492045172431448,0.4011262218962919,1.0281425240609023,1.166182225754669,1.3423522549706537,0.282045732143226,0.8557190194323256,1.4778082094213985,1.267611197791658,0.37256213995787474,0.7874126140330289,1.0763559486414935,1.0714705638788842,0.2945130951366983,1.1633951390111767,1.5458031600123052,1.1032194555611223,0.3864901942444277,0.9481679581038588,1.0096675136067843,1.2352452605694264,0.3105455218805923,0.6898512599972991,2.0001003761012277,1.6885653116681554,0.2884668135293969,0.6078273460671708,1.3352748781174153,1.775324768579758,0.33046964965425096,0.8512654393105894,1.3330964663544216,1.2457914618221488,0.31363885587937124,0.8200292059698621,1.3098860071586058,1.3693260510225551,0.3107638324837427,1.0573525278417917,1.4693036895614486,1.0635080474454004,0.34109141858848363
56,Cluana,0.8455493847305855,1.18502297923806,1.0497039553824437,0.27181299733981656,0.7723919845698924,1.4647629858402724,1.4039564977870898,0.43651383070463545,1.1165505007411656,1.0749139692006486,1.430258607328608,0.3421558034888814,0.6315505374683423,1.504362873816758,1.820175594426273,0.4037097564574038,0.7428736039761746,0.9465437531471252,1.189253624369589,0.3108016263568,1.0429987220281964,1.487351161710332,1.20087068563097,0.4050912669535433,0.9886328138662188,0.8654480252373085,1.2489127844906924,0.31909385149398545,0.7574430342470662,2.2116636766476576,1.4252219052796953,0.2915048556716255,0.4399535441331649,1.3602585366602693,2.859656242842085,0.34654070795252084,0.6866718449954237,1.3307924784971088,1.8628722707877,0.34816915366087064,0.6470746702692481,1.3016794009155102,2.066760382759437,0.3305524255452531,0.8235529428787446,1.4807317270321791,1.4749357603908924,0.38834690257404625
57,Cupra Maritima,1.1296396575518102,1.0613699240705845,1.1370986466706463,0.20897384574615985,0.7473461121920771,1.3660918412859275,1.36830594929006,0.36823156102658383,0.9455746634961242,0.8487604505797094,1.3512731121157109,0.32081188908226005,0.7098619507529859,1.450937943437222,1.77670147861677,0.30919946016747946,0.8001252591476611,0.8392440564680419,1.0717825853584595,0.32699179429335884,1.050803802824127,1.419882458061713,1.1337347090644323,0.2637550682496171,0.9300752559497586,0.8794662239700889,1.425068076291607,0.303274414883364,0.6569822889979787,1.976161417545088,1.9096785389070277,0.2701723051551204,0.5125424920245838,1.2874228863641453,2.1751794148344854,0.32857221268300774,0.721468465106866,1.3037518806905557,1.4003129786826354,0.28802138773653596,0.6376175376392851,1.3139053001766503,1.604227060306259,0.3242415529769539,0.906449379803617,1.3063254020358093,1.4391262915310443,0.31287612871035636
58,Cupra Montana,1.09697134383952,1.2527031644401636,0.9285465123431752,0.2813837532621392,0.9954990645925474,1.322613856419414,0.8264118969575618,0.3910711208979289,0.9345847247949804,1.1851366844847628,1.2128914533829205,0.28779564993857254,0.7371598079361342,1.259756335595838,1.0051070259812198,0.3706172938519865,0.7556656458480558,1.0829671964623762,0.9206744167539808,0.27892722473258064,1.0776922954183046,1.540418916819047,1.0021487048694069,0.3267605783177071,0.8527843380460933,1.1222255325912078,1.1846666234691128,0.2858774267694577,0.6113611289433071,1.7735388830405514,1.4414305535573808,0.2899930002062229,0.5938428540348736,1.2529396232293577,1.4962565915114214,0.3107108524461993,0.766974321433476,1.2486889840794255,1.1340426399864578,0.27352748986950265,0.7400404910922321,1.206990500966978,1.2481306388534927,0.2779130247377214,1.019580211769156,1.3841577698043686,0.9293186775410796,0.3180565930683326
59,Novana,1.4333485063496374,1.2490344890700928,1.042887769826181,0.23348012922972372,0.963611258868476,1.2646113376139507,0.8786924140599974,0.3255381734197395,0.9205441151773196,0.9620077239353728,1.2927844434772915,0.24628469208785775,0.919250616994697,1.2955731300123732,1.2761307216179398,0.288022027098508,0.8493291817113315,0.9739226640492744,1.017830846114148,0.26045872254089236,1.114623097053693,1.3162129954487969,1.080991607456381,0.30289166313776394,0.9264418246534256,0.8672441003805955,1.3377579130181418,0.2552493202727042,0.6442427081236264,1.4710089280556438,1.776247486166639,0.24993588926444563,0.6654440022003678,1.1925255505533587,1.5538855079637846,0.28349984343882845,0.8485004012568393,1.1989638228351271,1.102201797831846,0.27325105897929514,0.8037912640593318,1.187642594812128,1.192064078630782,0.2628373248091048,1.0973909193128009,1.2323839694329437,1.0889122429089555,0.28014651158132964
60,Septempeda,1.1231343755498528,1.3894961649285895,0.9568214586802892,0.29530901132550624,0.9636862039832133,1.4633696137794427,0.8552341477147171,0.3869885627313384,0.9321401191077062,1.2520425007013338,1.2353574092100774,0.29665313388354014,0.7614721625245043,1.44032359495759,1.0666933500074915,0.3608932125249079,0.755124912597239,1.179522555986685,0.9628389946052006,0.3054228710742401,1.0574646552226372,1.6061503626406193,1.0316861303789275,0.343066699004599,0.841693033464253,1.1084984917459744,1.175326787999698,0.30607803388764815,0.6273395759718758,1.849993482498186,1.4482546097465925,0.301674364434023,0.5869746339241309,1.3826084009238653,1.5374699184404952,0.32643469107071205,0.7662596871544208,1.381830165960959,1.1409154925495386,0.29721109552441966,0.728442309158189,1.3547481168061497,1.2459711518936925,0.29465258224601193,1.0146958729518312,1.4889501673834664,0.9436809457838536,0.32273962355351876
61,Pollentia,1.2178467925496284,1.32426520135312,1.0053632798077543,0.291038169623488,0.9818355835790868,1.423445474114727,0.9098408100855696,0.40932398367781503,0.990648247518262,1.200296664131301,1.301569294876167,0.2942019165628975,0.836739512364603,1.4183432037131631,1.1977692110426474,0.38266597211494274,0.7991609629368622,1.1200697767387835,1.0242658262818185,0.2945853873120592,1.1278364765030693,1.555107211906638,1.075030635800671,0.3725822261915911,0.9258219175690772,1.0904854620063065,1.242677148556549,0.30494094515006814,0.6637137824256948,1.8954024264209757,1.6176098283771967,0.3001294516076978,0.613488044514752,1.3284015724856315,1.656813573783943,0.331851405185341,0.8316858038806275,1.3220926997912277,1.203141538888816,0.3068516212421776,0.8012757622688942,1.2962596360469023,1.3175204160229472,0.31197088290114267,1.042037202341178,1.4546774036398935,1.04309950192236,0.34133348822327003
62,Trea,1.2209836558715716,1.2938420850414414,0.9883955283476424,0.30072268273110864,0.9781483312447866,1.3854556438085197,0.9032404575798962,0.42553574511328257,0.9837660636450792,1.1881183657023284,1.2949403118979823,0.3033890845673578,0.8435699214806428,1.3691609877723832,1.2057170215490702,0.39971837206735267,0.8170083718256907,1.104423194855183,1.0097164739896585,0.29537421545466863,1.1459304954823073,1.5333964365559656,1.0607305018751472,0.38001448412736255,0.9450627611027108,1.1371610818414,1.2670580688360575,0.30109457080965646,0.6580553274970871,1.8671046847158723,1.6304891278614868,0.30924219725368257,0.6239520873840865,1.2956138747232455,1.629367169496175,0.33899368386010864,0.84451186173671,1.2862800204002105,1.192334102080749,0.31051779081961056,0.816897897972717,1.2584459467514142,1.306700697890273,0.3199264503142855,1.037970059761056,1.4298553480221343,1.0596656521429886,0.35162392668090425
